gene,label
MTRES1,NE
GAGE12J,NE
ZFYVE27,NE
POU2AF3,NE
STAB2,NE
CD1B,NE
MIA2,NE
IFI44,NE
STRIP2,NE
VAT1L,NE
LAYN,NE
PRTG,NE
FRMD4B,NE
ABTB2,NE
FAM186B,NE
LINGO4,NE
PTPN9,NE
SCN9A,NE
SLA2,NE
CGA,NE
GYPA,NE
KIAA0930,NE
DTD2,NE
HLA-DRB5,NE
ORMDL3,NE
NT5C1B,NE
CCSAP,NE
CPD,NE
KCTD7,NE
NOXO1,NE
SLC15A1,NE
UBE2QL1,NE
TRIM49,NE
WIF1,NE
HEMGN,NE
DIPK1B,NE
PNPLA8,NE
SLC12A6,NE
VPS35L,NE
SLC31A2,NE
DUOXA2,NE
NDRG2,NE
CDNF,NE
PGPEP1L,NE
WDR53,NE
HID1,NE
ST8SIA1,NE
FAM72A,NE
PTPRB,NE
VWA5A,NE
TMEM231,NE
MCF2L2,NE
TOGARAM2,NE
LTC4S,NE
EVA1C,NE
TSHZ1,NE
FGF17,NE
MTM1,NE
NKX6-3,NE
KRTAP3-3,NE
NRAP,NE
C17orf80,NE
NALCN,NE
C9orf85,NE
GADL1,NE
ZSCAN23,NE
ZNF285,NE
SPR,NE
ARSI,NE
GNAI1,NE
B3GALNT1,NE
SPG21,NE
GDPGP1,NE
TRPV2,NE
RAVER2,NE
CXCL10,NE
CD180,NE
FAM89B,NE
POPDC2,NE
TLL2,NE
HPX,NE
USP17L12,NE
GRK4,NE
FRMD7,NE
STAP2,NE
C1QC,NE
ERMN,NE
GBP6,NE
RGS9,NE
EFCAB6,NE
ERMP1,NE
IL17RD,NE
BEST1,NE
PLAC9,NE
SGSM3,NE
TENM3,NE
SDK1,NE
SIDT2,NE
IGDCC4,NE
MAGEC3,NE
GZMB,NE
CD3G,NE
TNFSF12,NE
ARHGEF39,NE
SIGLEC5,NE
PET100,NE
GMIP,NE
LRRC39,NE
IL1RAP,NE
ANKRD33B,NE
SEMA3A,NE
XYLT1,NE
FBN2,NE
CERS3,NE
PDE6A,NE
EPB41L4A,NE
BCL2L13,NE
CGRRF1,NE
NPC2,NE
SYDE1,NE
ANO1,NE
CRYBB1,NE
AATK,NE
C16orf87,NE
SORCS1,NE
ACER1,NE
SGIP1,NE
ADCY4,NE
MLC1,NE
MFSD8,NE
CXCL6,NE
KRT34,NE
TRPV1,NE
KASH5,NE
ASIP,NE
SERPINB2,NE
ATP10B,NE
PRSS36,NE
PLEKHA1,NE
C11orf65,NE
MAS1,NE
SLC12A8,NE
CRHR2,NE
MMP26,NE
PDE9A,NE
DOK7,NE
SLC26A3,NE
CSPP1,NE
CEP57L1,NE
WIPF3,NE
KRT36,NE
IGSF9,NE
DSCAML1,NE
KICS2,NE
ROM1,NE
F13B,NE
STMN2,NE
FSHR,NE
PDCD1,NE
MORN4,NE
DDIT4L,NE
DEPDC1B,NE
PRADC1,NE
PMEPA1,NE
MYOZ1,NE
KIAA1671,NE
FUCA2,NE
CYP39A1,NE
FAM219B,NE
FYB1,NE
CDKL2,NE
TMEM107,NE
CHRNA4,NE
C4orf46,NE
RAPGEF5,NE
CHL1,NE
MANEA,NE
LRRC51,NE
STX19,NE
SEMA7A,NE
CD70,NE
TMEM120B,NE
NTS,NE
SLA,NE
HBG1,NE
ITIH2,NE
P4HTM,NE
TMEM80,NE
AZI2,NE
IFT70A,NE
DNPH1,NE
GSTA5,NE
KCNJ2,NE
CCDC127,NE
PDZRN4,NE
CRISPLD2,NE
OSTF1,NE
S100A1,NE
GPR34,NE
ABHD12B,NE
RASGRF1,NE
NADK2,NE
PRSS58,NE
MICAL1,NE
ABCD2,NE
KLHL31,NE
SFTPA2,NE
ODR4,NE
LURAP1,NE
SEMA5B,NE
TRO,NE
AUTS2,NE
CST3,NE
GP6,NE
SLC6A16,NE
MDFI,NE
GDPD5,NE
DDA1,NE
CEACAM5,NE
KRTAP10-10,NE
GPR132,NE
IHO1,NE
DOK2,NE
TRHDE,NE
PLXNA4,NE
NDRG4,NE
TBC1D19,NE
ABRA,NE
B4GALT6,NE
NINJ2,NE
SOBP,NE
LRRTM2,NE
RNF122,NE
RIMBP2,NE
ATP4B,NE
PARP11,NE
SPPL2A,NE
ARVCF,NE
BDKRB2,NE
LANCL2,NE
RPRML,NE
EPS8L1,NE
KCNK1,NE
SCN2A,NE
PTGER3,NE
PPP1R37,NE
CTNNA3,NE
P2RX1,NE
FSD1L,NE
PIGF,NE
KIAA1614,NE
KRT23,NE
CD3E,NE
BLOC1S4,NE
ADAM32,NE
SANBR,NE
ROBO3,NE
FAR2,NE
CSPG4,NE
EFCAB3,NE
SEPTIN3,NE
SLC39A13,NE
KLHDC8A,NE
EFNA3,NE
PON2,NE
DCST1,NE
SVOPL,NE
FLRT2,NE
IFITM3,NE
HPCAL4,NE
FGG,NE
CPZ,NE
ZNF683,NE
CES4A,NE
SH3BGRL2,NE
TSPAN14,NE
RBP7,NE
SMIM14,NE
CCDC102B,NE
PLA2G4C,NE
PLSCR4,NE
SLC37A2,NE
PDE2A,NE
LYSET,NE
ABHD10,NE
CLMN,NE
RGL1,NE
FCGR2B,NE
RBMY1J,NE
ELMO3,NE
MUCL3,NE
NAIF1,NE
SLC66A3,NE
STBD1,NE
CLEC3B,NE
PLEKHH3,NE
SIMC1,NE
NXNL2,NE
TSPAN16,NE
FBXO30,NE
KHNYN,NE
C21orf91,NE
ALKAL2,NE
SLC24A5,NE
HTR2A,NE
CUEDC1,NE
ST6GALNAC2,NE
AQP2,NE
CLMP,NE
ATP8A2,NE
SPZ1,NE
HABP2,NE
AP5S1,NE
CLEC4A,NE
A2M,NE
MKRN3,NE
KCTD14,NE
KLK8,NE
SLC38A1,NE
GJA4,NE
CCDC146,NE
KRTAP12-3,NE
PGBD4,NE
DGLUCY,NE
SLC3A1,NE
RGS4,NE
NSMF,NE
RASSF6,NE
MAGEA3,NE
KBTBD8,NE
AKAP7,NE
VGLL4,NE
PLB1,NE
CLEC14A,NE
FAM218A,NE
CEP128,NE
ART3,NE
MUC6,NE
C8A,NE
ANO10,NE
PLAAT5,NE
SYT10,NE
GPER1,NE
TVP23B,NE
ZDHHC4,NE
FAM171A2,NE
OXER1,NE
SLC30A2,NE
EFNA4,NE
LUZP2,NE
TBXA2R,NE
DENND6B,NE
AXDND1,NE
DGCR6L,NE
OLFM1,NE
IGDCC3,NE
KLHL11,NE
NIPAL2,NE
GCNT3,NE
TAGLN3,NE
MPZL3,NE
LCE2A,NE
CFAP251,NE
ROPN1B,NE
LAMA3,NE
SEL1L3,NE
UPK1A,NE
DAGLA,NE
P2RY1,NE
LRRC72,NE
SCNN1G,NE
GPATCH11,NE
HS6ST2,NE
CRYAA,NE
SYTL2,NE
GPR183,NE
GAP43,NE
CHP2,NE
GUCY1A2,NE
ADAMTSL5,NE
SLC27A3,NE
CHPF2,NE
C8orf76,NE
GNG10,NE
EMID1,NE
LRRC66,NE
C4orf19,NE
KLHL32,NE
BCL2L10,NE
GABRE,NE
CKMT1A,NE
KIAA1958,NE
AAGAB,NE
HDGFL1,NE
HBE1,NE
ORMDL1,NE
TMC3,NE
ZCCHC4,NE
RAB30,NE
SSX2IP,NE
ADH6,NE
FBXO34,NE
FAM98C,NE
SPINK5,NE
KRTAP4-9,NE
CCDC120,NE
CYB561D1,NE
COL15A1,NE
NPNT,NE
CSTPP1,NE
SLC4A3,NE
CD1D,NE
PACRGL,NE
GBGT1,NE
ABI3BP,NE
SSTR5,NE
LPAR3,NE
ADRA1B,NE
CMKLR2,NE
COL17A1,NE
BTN3A3,NE
AFTPH,NE
RTKN2,NE
CHN1,NE
COL11A2,NE
ESYT3,NE
EYS,NE
CRB3,NE
CYB561,NE
RASGEF1B,NE
ZDHHC1,NE
DTWD1,NE
SGCG,NE
CCDC9,NE
SPDYE2,NE
S100A9,NE
SLC25A21,NE
CPQ,NE
TMEM161A,NE
SLITRK1,NE
TMPRSS15,NE
GALNTL5,NE
MAGEH1,NE
PROCR,NE
NIPAL1,NE
TCFL5,NE
SH2D5,NE
HSD17B11,NE
GALNT18,NE
SLC10A2,NE
NLRP8,NE
PLEKHB2,NE
SH3BP4,NE
SLC6A6,NE
SCARB2,NE
RETN,NE
AKR1C2,NE
MXRA5,NE
DENND11,NE
KANSL3,E
MAGEB3,NE
GRK7,NE
JRKL,NE
KRT27,NE
SSX1,NE
MYPOP,NE
ADAMTS13,NE
FSD1,NE
NAALAD2,NE
CCL22,NE
KCNK2,NE
MIIP,NE
SPON2,NE
DHRS9,NE
SLC44A5,NE
RPE65,NE
PLEKHO1,NE
TMEM50B,NE
RHCG,NE
PALD1,NE
ADAMTS3,NE
NEU3,NE
RFTN1,NE
MAGEA10,NE
LPCAT4,NE
GM2A,NE
SCOC,NE
TBCCD1,NE
ASTN2,NE
SLCO2B1,NE
PRXL2C,NE
NAGA,NE
SYTL5,NE
TRIM49B,NE
FCER2,NE
BRINP3,NE
PRSS23,NE
OLAH,NE
SLITRK5,NE
TAAR8,NE
RTL8A,NE
NREP,NE
MARK1,NE
SLC30A10,NE
BLOC1S6,NE
ACKR3,NE
FUT3,NE
CMKLR1,NE
SEMA6A,NE
NRG2,NE
RP1L1,NE
MAML3,NE
SERPIND1,NE
IDS,NE
MICA,NE
SGCD,NE
TIMP1,NE
KRTAP9-8,NE
SLC6A9,NE
SLC28A3,NE
IFITM1,NE
FRMD3,NE
CRYBA2,NE
THYN1,NE
TBXAS1,NE
SLAIN2,NE
VGLL3,NE
GDAP1L1,NE
ZNF662,NE
RIMS1,NE
FSIP1,NE
HHATL,NE
DSC2,NE
NBPF3,NE
SP110,NE
BNIPL,NE
PIGY,NE
ENDOU,NE
RNF167,NE
BNC1,NE
MMP16,NE
CFAP299,NE
SLC7A7,NE
FUT5,NE
ADAM12,NE
SYTL4,NE
BST1,NE
ASIC2,NE
ADH1B,NE
ARHGDIG,NE
SLC35A4,NE
FAM72B,NE
GPC5,NE
DESI1,NE
DISP1,NE
ACER2,NE
MYOM3,NE
COLEC12,NE
IGFN1,NE
TMEM123,NE
BFSP1,NE
CPNE5,NE
SLC9C1,NE
TMEM230,NE
ABHD14A,NE
ZPBP,NE
KRBOX1,NE
TMEM255B,NE
CLEC4G,NE
C3AR1,NE
THAP8,NE
ADCY2,NE
CLDN7,NE
CKMT1B,NE
DAPP1,NE
CFAP92,NE
SLC12A9,NE
GDPD2,NE
PAIP2B,NE
APOC3,NE
RNF183,NE
KCNAB3,NE
KRTAP9-3,NE
SLC34A2,NE
EXTL2,NE
CMTM7,NE
ST14,NE
ACTMAP,NE
DHRS2,NE
KLLN,NE
PCDH19,NE
MARVELD3,NE
RAD52,NE
SLC37A3,NE
DKKL1,NE
PLLP,NE
WIZ,NE
KRT80,NE
CCIN,NE
LSP1,NE
AMPD1,NE
C1orf127,NE
HAUS4,E
CABP7,NE
CNTN3,NE
C2orf78,NE
CFI,NE
DPT,NE
PTGDR2,NE
CHRNA2,NE
TRABD,NE
GXYLT2,NE
ITGA7,NE
CYP4Z1,NE
PRND,NE
MTUS1,NE
PDE10A,NE
RGS22,NE
SIRPB1,NE
CES2,NE
LIPA,NE
YPEL4,NE
PAQR9,NE
CYP4B1,NE
ADAMTS2,NE
CD2,NE
HBEGF,NE
NKIRAS1,NE
RTKN,NE
TMEM47,NE
MSLN,NE
ELN,NE
NAT2,NE
CLIC2,NE
DCDC2B,NE
P2RX7,NE
RTL6,NE
GLRA3,NE
MT1X,NE
PLEKHM3,NE
SGSM2,NE
PITPNM3,NE
ST8SIA6,NE
AOC1,NE
ARMC6,NE
C16orf95,NE
MACO1,NE
PPP1R14C,NE
CRISPLD1,NE
KLHL4,NE
PIGO,NE
CACNG1,NE
CYP4F3,NE
RHBDD3,NE
PLA2G7,NE
MOGAT1,NE
BAIAP3,NE
FAM184B,NE
KCNIP1,NE
TFF3,NE
CASQ1,NE
ZNF608,NE
HCFC1R1,NE
GLIPR1,NE
DEPDC1,NE
PCDH12,NE
LCP2,NE
C12orf4,NE
DCC,NE
PLAAT4,NE
ABCA4,NE
GRID2,NE
SELP,NE
SNTG1,NE
TMEM164,NE
SCRT2,NE
TGM6,NE
ITM2C,NE
RORB,NE
HNMT,NE
C1QL4,NE
CELSR2,NE
SERTAD3,NE
IL33,NE
SLC36A1,NE
LPAR2,NE
HAVCR2,NE
CNTN2,NE
PTPN7,NE
ASGR2,NE
FGF12,NE
RRH,NE
PIP4P1,NE
CLEC9A,NE
STIMATE,NE
SLC16A2,NE
TRIM42,NE
UPK1B,NE
GTSF1L,NE
SPINT2,NE
CHST2,NE
C1orf122,NE
COL14A1,NE
SATL1,NE
ARHGEF10L,NE
SSTR1,NE
CHIT1,NE
CTBS,NE
KHK,NE
RAB33A,NE
CAMK2N1,NE
GC,NE
AQP4,NE
NOSTRIN,NE
LRIF1,NE
ATXN7L2,NE
FSBP,NE
PHACTR3,NE
GSTM5,NE
KISS1R,NE
FRMPD2,NE
LOXL1,NE
TSPO2,NE
ZC2HC1B,NE
FER1L6,NE
CYP3A43,NE
CALHM6,NE
CMAS,NE
ITGB8,NE
RSPRY1,NE
PLAC1,NE
GRN,NE
ZP2,NE
ZC3H12B,NE
THTPA,NE
FBXW12,NE
PWWP3A,NE
PPFIA4,NE
ARHGAP25,NE
ASMT,NE
SLC52A3,NE
XAF1,NE
GALC,NE
TMEM190,NE
SLC7A9,NE
OMD,NE
ELFN2,NE
SP140,NE
THBS4,NE
FAIM2,NE
TJP3,NE
COL21A1,NE
COLQ,NE
FAM83G,NE
SYT7,NE
METTL9,NE
TMEM232,NE
ATP1A2,NE
AHRR,NE
ANXA10,NE
PRR23C,NE
LAG3,NE
CPNE8,NE
CHRNA5,NE
CNGB1,NE
CHST6,NE
NOX5,NE
RBBP8NL,NE
KRTAP9-4,NE
ASCL4,NE
LILRB1,NE
IGSF1,NE
HSD11B1L,NE
LRRC18,NE
SASH1,NE
PHYHD1,NE
VRTN,NE
PRXL2B,NE
GPR143,NE
DCHS1,NE
SPACA5B,NE
TCHH,NE
CPLX1,NE
SCLT1,NE
FLYWCH2,NE
DTNA,NE
GRIA2,NE
IQCN,NE
NHERF4,NE
GLTP,NE
NT5C1A,NE
GGT7,NE
SCUBE3,NE
ENPP2,NE
TRPV6,NE
ECEL1,NE
B3GALT5,NE
THAP6,NE
MAGEC1,NE
MYOZ2,NE
CLCN5,NE
FCGRT,NE
GARIN2,NE
C2orf42,NE
AQP5,NE
PDZD4,NE
CCDC138,NE
SLC35F3,NE
FREM1,NE
INHBC,NE
DPY19L2,NE
CAVIN4,NE
ADH4,NE
MPEG1,NE
STXBP5L,NE
KRT3,NE
CRIPT,NE
RASGRP4,NE
SNX22,NE
DGKH,NE
NNMT,NE
JAM3,NE
CHST10,NE
UTY,NE
TCTN3,NE
GLTPD2,NE
CLPS,NE
AKR1C1,NE
SLC9A2,NE
RNF180,NE
TTC39B,NE
HMCN1,NE
SERPINA3,NE
USP17L13,NE
SPACDR,NE
DKK4,NE
FBXO10,NE
GUCD1,NE
UGT2B15,NE
ETNPPL,NE
HCLS1,NE
GDPD1,NE
SCNN1B,NE
TRIM48,NE
ABLIM2,NE
MARCHF1,NE
SNPH,NE
BAIAP2L2,NE
CPNE2,NE
KLHL8,NE
KCTD5,NE
OSCP1,NE
GPR141,NE
SLC36A4,NE
CD300C,NE
SLC22A2,NE
C5orf47,NE
CEACAM6,NE
DGKB,NE
CHRM4,NE
CSF2RA,NE
TCIM,NE
IFI27,NE
L1CAM,NE
KRTAP5-9,NE
SLC45A2,NE
VEPH1,NE
SLC16A4,NE
DBNDD2,NE
SCUBE1,NE
PLEKHG1,NE
SNCB,NE
UST,NE
PLXNB1,NE
TMEM109,NE
TCEAL7,NE
BAAT,NE
RGR,NE
CNR2,NE
TMEM170A,NE
DSC3,NE
TTC14,NE
TESPA1,NE
C5orf24,NE
MAMSTR,NE
WFDC5,NE
RELL1,NE
STMN4,NE
GABRA3,NE
SLC52A1,NE
MB21D2,NE
TMEM143,NE
FAM169A,NE
CTTNBP2NL,NE
CA5B,NE
SLC12A4,NE
PRICKLE2,NE
ZDHHC21,NE
TMEM200C,NE
PNLIPRP3,NE
CLVS2,NE
CXorf38,NE
SFTPD,NE
LIPG,NE
GLCCI1,NE
CHRNB4,NE
RGS5,NE
ATP2B2,NE
C16orf90,NE
CCDC13,NE
KCNH6,NE
TTC21B,NE
SLC40A1,NE
INSC,NE
CHRNB2,NE
MFSD11,NE
AKR1E2,NE
MINPP1,NE
SCN10A,NE
BMP3,NE
CT45A5,NE
APCDD1,NE
PLEKHN1,NE
CRIP3,NE
CHRM1,NE
BTBD9,NE
SLFN5,NE
NPIPA1,NE
MFSD2A,NE
CARF,NE
TENM4,NE
TMEM64,NE
ADO,NE
XKR6,NE
RGL4,NE
SLC22A13,NE
CIMIP1,NE
SIGIRR,NE
MT1A,NE
ABCA13,NE
RSAD2,NE
PTPRE,NE
SLC5A2,NE
TMPRSS9,NE
PAGE2B,NE
CCR10,NE
CADPS,NE
PRCP,NE
STEAP1B,NE
ZDHHC18,NE
LOXHD1,NE
PAQR5,NE
BCLAF3,NE
FTMT,NE
SYT11,NE
GGACT,NE
CD101,NE
SEMA4G,NE
XCL1,NE
FBXO24,NE
ST6GALNAC6,NE
EFEMP2,NE
SLC1A6,NE
F13A1,NE
SERPINF1,NE
TACR1,NE
RNASE3,NE
SELENBP1,NE
ICAM5,NE
RFLNA,NE
MAGEB17,NE
IL13RA1,NE
FJX1,NE
JAGN1,NE
HTR2C,NE
ADAMTS18,NE
TPP1,NE
C10orf120,NE
KERA,NE
LRIT2,NE
SYNE4,NE
CCSER2,NE
NHLH2,NE
ESM1,NE
TMEM106C,NE
LRAT,NE
GAB3,NE
TAAR6,NE
KATNBL1,NE
SEZ6L2,NE
HLA-DOA,NE
FABP2,NE
RBP2,NE
PCDH8,NE
GABRA1,NE
SUMF1,NE
SPATS2L,NE
TMEM177,NE
CACNG8,NE
CACNA1F,NE
TTC5,NE
SLC16A5,NE
TMEM200B,NE
CD6,NE
PTPRR,NE
APOC2,NE
CNTNAP2,NE
CREBRF,NE
CSN2,NE
SLC12A7,NE
ICA1,NE
SHC3,NE
MNDA,NE
DSG3,NE
RSPH10B,NE
PDYN,NE
SI,NE
RSPH9,NE
MPPED2,NE
FAM53C,NE
ZSCAN31,NE
ACKR2,NE
STARD4,NE
PLAC8,NE
C1QTNF8,NE
CTNND2,NE
CFAP141,NE
FUT10,NE
CIMIP2B,NE
COL19A1,NE
PROM2,NE
HS3ST4,NE
ADRA2C,NE
CTSW,NE
LCN1,NE
OTUD3,NE
CNIH2,NE
GABRG2,NE
MAP3K7CL,NE
MFAP2,NE
PIH1D2,NE
TMEM141,NE
GTDC1,NE
RGS14,NE
ARHGAP29,NE
DNER,NE
DENND1B,NE
SYT5,NE
ANKFN1,NE
CD163L1,NE
FPGT,NE
MC4R,NE
BEST2,NE
MAN2B2,NE
KLHL5,NE
GPAT2,NE
VNN1,NE
MMP25,NE
LPCAT2,NE
GPRIN3,NE
G6PC3,NE
PLXDC1,NE
SWSAP1,NE
DPY19L3,NE
DCBLD2,NE
MASP1,NE
SPOCK3,NE
ZMYM5,NE
NRXN3,NE
AMY2B,NE
GLT1D1,NE
CNTN1,NE
SYBU,NE
DBX2,NE
NT5C,NE
NLGN2,NE
TNC,NE
FAM20A,NE
ZNF385B,NE
ARFIP2,NE
FAM107A,NE
ZACN,NE
PHLDA2,NE
ZNF862,NE
NEURL2,NE
LIPH,NE
AHSP,NE
SLCO5A1,NE
SERINC5,NE
KLK10,NE
PLSCR2,NE
S100PBP,NE
LRRC34,NE
SPRR1A,NE
TASOR2,NE
GGTLC2,NE
PPP1R14D,NE
CASR,NE
MCC,NE
PXDNL,NE
KLHL42,NE
SLC7A14,NE
ZC4H2,NE
SLC35E4,NE
CHRNB3,NE
NLRP9,NE
LRRC70,NE
GALNT3,NE
PTH2R,NE
HBD,NE
SLC22A11,NE
PIGZ,NE
FAM120B,NE
C1QTNF12,NE
CELSR3,NE
TMEM144,NE
SOST,NE
ADTRP,NE
DYDC2,NE
TRARG1,NE
GHDC,NE
COL25A1,NE
ZC3H12C,NE
GALNT16,NE
ZBP1,NE
CDHR1,NE
LY6G5C,NE
XKR3,NE
KRTAP9-2,NE
SYNGR1,NE
RNF112,NE
LCE3A,NE
DRP2,NE
KRT13,NE
ULBP3,NE
ARL13A,NE
KLHL23,NE
ZDHHC15,NE
KCNIP4,NE
GTF2IRD2,NE
C1orf141,NE
ACOT6,NE
KRT85,NE
RIN2,NE
OAS1,NE
CDCP1,NE
TAS2R1,NE
SLC6A8,NE
MREG,NE
VIP,NE
PNLIP,NE
SPMIP9,NE
EFCAB5,NE
NBPF6,NE
EFCAB14,NE
TBATA,NE
ARHGAP22,NE
PTPN22,NE
DCAF5,NE
IFI30,NE
COCH,NE
SEMA3G,NE
TNMD,NE
EMP3,NE
RGS16,NE
DNASE1L3,NE
KLRG1,NE
GABBR2,NE
TMEM87B,NE
CMTM8,NE
NRIP3,NE
PPP1R21,NE
TTC39A,NE
BSDC1,NE
FAM111B,NE
GPM6A,NE
TRPM1,NE
NELL2,NE
CHODL,NE
RGS11,NE
NPR2,NE
C3orf20,NE
HPS1,NE
CCDC170,NE
MGARP,NE
PAPPA,NE
KIAA0753,NE
PSD4,NE
ADAMTSL3,NE
SMIM3,NE
HLA-DMB,NE
OTOG,NE
GNAT3,NE
MSANTD3,NE
IRAG2,NE
FOLR2,NE
SH3TC2,NE
C5orf34,NE
OCEL1,NE
GLYCTK,NE
SERPINF2,NE
PDC,NE
PDE3B,NE
KRTAP2-3,NE
SCNN1A,NE
CYP2S1,NE
ST8SIA5,NE
AKAP6,NE
ZNF511,NE
TMEM237,NE
PHLDB3,NE
DNASE2B,NE
HLA-F,NE
TCAIM,NE
HLA-DQA2,NE
SLC29A4,NE
RS1,NE
ACSM2B,NE
ROBO1,NE
MAGEB6,NE
TFAP2D,NE
RIPPLY3,NE
DOCK3,NE
CCDC150,NE
IZUMO4,NE
IGFL1,NE
GPR20,NE
IGSF11,NE
UBALD2,NE
TRAPPC14,NE
CLDND2,NE
NLRP10,NE
FLT3LG,NE
PADI1,NE
TTC17,NE
ANKRD34B,NE
GALNT6,NE
TRANK1,NE
GIMAP2,NE
HTR3D,NE
TLCD4,NE
EID2B,NE
HEXD,NE
ATOH8,NE
KRT6B,NE
GRXCR1,NE
NUDT16L1,NE
FGF14,NE
OTULINL,NE
NLRP6,NE
CAPNS2,NE
ABCA5,NE
IL24,NE
ZDHHC3,NE
KIAA0825,NE
LRRC3C,NE
CCDC116,NE
FAM222B,NE
C9orf152,NE
RGS1,NE
ENKD1,NE
TEX55,NE
FHIP1B,NE
C1orf198,NE
HTR6,NE
PLXND1,NE
SCN11A,NE
CGREF1,NE
ASIC4,NE
SPATC1L,NE
ECM1,NE
SLC39A12,NE
LRRTM3,NE
FRMPD4,NE
SRRM5,NE
SAMD3,NE
RNF121,NE
SLC9A9,NE
PI15,NE
ZNF804A,NE
PVR,NE
FGF11,NE
SLC19A2,NE
FGB,NE
PF4,NE
SEC14L4,NE
SLC2A9,NE
CLEC3A,NE
SH3TC1,NE
PSORS1C1,NE
BCAN,NE
CRTAM,NE
PDE11A,NE
CD247,NE
CD8B,NE
TRPM3,NE
ADAMTS15,NE
PALM,NE
CCR3,NE
NEUROD2,NE
BPIFA1,NE
ARL6IP6,NE
SCN1B,NE
ACP3,NE
VGF,NE
MAP9,NE
EDIL3,NE
SERPINA7,NE
UMODL1,NE
CRYGD,NE
TMEM87A,NE
HLA-G,NE
CCN3,NE
LTB4R2,NE
CHRND,NE
PFN3,NE
CCL28,NE
TMEM102,NE
UNC13C,NE
TRPM6,NE
SPINDOC,NE
ARHGAP18,NE
NTAQ1,NE
HEATR4,NE
SPATA24,NE
PGAP4,NE
FILIP1L,NE
C2orf88,NE
ZNF704,NE
STXBP4,NE
SLC9A3,NE
SHLD1,NE
GRM4,NE
GRIPAP1,NE
PDE6C,NE
KCNT1,NE
BOC,NE
IL17B,NE
METTL25B,NE
ABHD8,NE
CXADR,NE
HLA-DRA,NE
GLB1L3,NE
FUT6,NE
SMIM8,NE
CEP170B,NE
IL9,NE
BHLHE23,NE
KRT31,NE
KCNJ15,NE
SORCS2,NE
CHRNA6,NE
HS3ST3B1,NE
VSIG8,NE
MFSD6,NE
VWA7,NE
ANGPT4,NE
PHOX2A,NE
GARRE1,NE
BBIP1,NE
TNFRSF4,NE
CCBE1,NE
CACNA2D2,NE
ALOX15B,NE
DDTL,NE
AQP7,NE
TNFRSF17,NE
RGP1,NE
CFAP276,NE
BTBD18,NE
CPLX2,NE
TMEM181,NE
SCN3A,NE
CCDC8,NE
CNTN6,NE
PLEK2,NE
HYI,NE
KIAA0319L,NE
LORICRIN,NE
AKIP1,NE
HOMER3,NE
ADAMTS12,NE
LAMB4,NE
TMEM45B,NE
VIT,NE
CC2D2B,NE
PCDH1,NE
GBP2,NE
SPRR3,NE
CCDC180,NE
ZFY,NE
NDST4,NE
GBP7,NE
MIA,NE
C1orf226,NE
KLRK1,NE
RIC3,NE
OBP2B,NE
ABHD4,NE
CHN2,NE
PAQR8,NE
ITGA11,NE
MUC15,NE
ZMAT4,NE
SCRN3,NE
SMOC2,NE
TXLNB,NE
CCDC88B,NE
CCDC136,NE
CX3CL1,NE
MAB21L4,NE
POMZP3,NE
GARIN3,NE
GABBR1,NE
PAPPA2,NE
GNLY,NE
AGTR2,NE
SERTAD2,NE
SHROOM4,NE
C10orf53,NE
TMEM39A,NE
MYBPH,NE
UGT3A2,NE
AIG1,NE
DGAT2L6,NE
PHLDB2,NE
SLC35B3,NE
SLC1A4,NE
BEX1,NE
PCARE,NE
PNMT,NE
TRAM1L1,NE
CRISP2,NE
PLEKHA3,NE
BARHL2,NE
CCL11,NE
IVL,NE
RNLS,NE
MEGF6,NE
SLC9A5,NE
SCNN1D,NE
KBTBD7,NE
CDH8,NE
KRTAP4-11,NE
CD209,NE
KBTBD6,NE
LRRC52,NE
AJM1,NE
APOM,NE
KCNH1,NE
SNX31,NE
KCTD6,NE
ANO5,NE
KHDC3L,NE
ABLIM3,NE
PIERCE1,NE
GPR17,NE
B4GALT4,NE
CSH1,NE
KRT40,NE
CELA3B,NE
ACMSD,NE
TAFA5,NE
CEP19,NE
SLC7A8,NE
GPR146,NE
IL2RG,NE
PLA2G12B,NE
IL27RA,NE
DLGAP3,NE
CR1L,NE
PAQR4,NE
SPINK1,NE
NUDT13,NE
GPR137,NE
PTPN5,NE
PCDH11Y,NE
ASPA,NE
SLC35F5,NE
GRAMD4,NE
CLDN9,NE
CXCR1,NE
SLC38A7,NE
PGA4,NE
TAC3,NE
MAGEA6,NE
LRTM2,NE
C14orf119,NE
C1orf116,NE
ITGA2,NE
ARMC9,NE
KRT78,NE
PLP1,NE
LRRC3B,NE
PRXL2A,NE
C5AR1,NE
CCDC160,NE
MUC21,NE
CEP95,NE
FAM227B,NE
TP53I13,NE
KCNH5,NE
MAP7D2,NE
SFR1,NE
DCAF17,NE
RNASE4,NE
PAQR7,NE
ADAM21,NE
WBP1L,NE
METTL25,NE
PNMA1,NE
ENOX1,NE
KRTAP21-2,NE
STAC,NE
TRIM43,NE
S1PR4,NE
DLGAP1,NE
PTPRU,NE
ATP8B4,NE
IL15RA,NE
MCTP1,NE
FAM153A,NE
ZNF385A,NE
CRYGB,NE
B3GAT2,NE
CACHD1,NE
HRK,NE
SOWAHB,NE
ALG10B,NE
SMIM19,NE
CCR7,NE
TRPM8,NE
WASHC2C,NE
TPPP3,NE
CHCHD5,NE
NOX3,NE
FCN1,NE
CCDC85A,NE
SLC4A10,NE
CTSO,NE
ADAM22,NE
DCST2,NE
B3GNT3,NE
